Product_ID,Date,Category,Size,Color,Brand,Material,Price,Units_Sold,Revenue,Stock_Levels,Reorder_Frequency,Customer_Reviews,Discount_Percentage,Supplier_Lead_Time,Shipping_Time,Return_Rate,Website_Traffic,Social_Media_Engagement,Competitor_Pricing
P0193,2021-01-28,Shoes,L,Red,Adidas,Polyester,33.08,48,1587.84,236,11,4.4,30,8,3,3.93,5001,1107,70.03
P0194,2021-01-28,Jacket,XL,Blue,Levis,Denim,29.88,33,986.04,349,8,4.3,20,6,2,3.34,500,707,98.61
P0195,2021-01-28,T-Shirt,L,Green,Levis,Denim,39.48,45,1776.6,395,7,4.7,30,5,4,5.12,4584,950,37.34
P0196,2021-01-28,T-Shirt,L,White,Uniqlo,Wool,54.11,50,2705.5,339,9,4.6,0,8,6,8.36,7819,1718,106.75
P0197,2021-01-28,T-Shirt,S,Blue,Adidas,Cotton,55.14,49,2701.86,156,15,4.0,50,4,4,4.29,5638,759,47.2
P0198,2021-01-28,Dresses,XL,Blue,Nike,Wool,33.4,27,901.8,255,24,3.5,0,8,3,2.55,3921,1248,83.8
P0199,2021-01-28,T-Shirt,M,Yellow,Nike,Denim,33.72,57,1922.04,286,19,4.3,30,3,4,3.81,6635,1296,89.33
P0200,2021-01-28,Jeans,XXL,White,Nike,Wool,70.86,31,2196.66,336,12,3.8,5,6,4,1.87,5857,1278,68.23
P0201,2021-01-29,T-Shirt,S,Black,Uniqlo,Cotton,33.0,54,1782.0,50,15,4.0,0,7,6,4.09,5093,901,59.23
P0202,2021-01-29,Jeans,L,Green,Levis,Denim,49.64,35,1737.4,280,7,3.3,20,5,4,4.99,5999,822,78.68
P0203,2021-01-29,Jacket,XL,Yellow,H&M,Leather,43.01,27,1161.27,230,15,3.7,5,3,4,2.99,6866,986,98.27
P0204,2021-01-29,T-Shirt,S,Blue,Nike,Wool,59.35,50,2967.5,136,16,3.9,10,6,3,2.81,8567,951,78.21
P0205,2021-01-29,Sweater,L,Blue,Louis Vuitton,Cotton,52.76,47,2479.72,426,9,3.5,30,5,6,6.19,5160,440,144.56
P0206,2021-01-29,Sweater,XXL,White,Nike,Polyester,59.84,36,2154.2400000000002,213,10,3.7,0,7,3,7.13,6678,558,63.98
P0207,2021-01-29,T-Shirt,L,Blue,Levis,Polyester,30.86,35,1080.1,50,11,3.0,0,10,6,10.9,5352,1964,99.94
P0208,2021-01-29,T-Shirt,L,Red,Levis,Polyester,44.37,40,1774.8,186,22,3.3,10,8,3,3.83,6526,1164,72.85
P0209,2021-01-30,Jacket,M,Blue,Gucci,Leather,43.99,38,1671.6200000000001,393,12,3.6,50,6,8,5.31,4663,1216,79.44
P0210,2021-01-30,T-Shirt,XL,White,Nike,Cotton,61.61,40,2464.4,53,14,4.0,5,9,2,4.2,500,327,41.96
P0211,2021-01-30,Jeans,XL,Yellow,Uniqlo,Cotton,37.03,42,1555.26,427,17,3.9,5,6,7,9.28,3865,1338,84.86
P0212,2021-01-31,Dresses,L,Blue,Louis Vuitton,Cotton,10.0,31,310.0,202,14,3.9,0,5,5,14.26,5181,1711,63.34
P0213,2021-01-31,T-Shirt,L,Red,Nike,Cotton,81.54,27,2201.5800000000004,159,18,4.8,20,6,3,10.9,4925,1159,65.0
P0214,2021-01-31,Sweater,L,Yellow,H&M,Cotton,10.0,32,320.0,228,15,4.2,5,3,5,5.31,4515,150,102.48
P0215,2021-01-31,T-Shirt,M,Black,Puma,Polyester,54.37,62,3370.94,282,22,4.3,20,9,4,3.45,7470,1444,110.1
P0216,2021-01-31,T-Shirt,XXL,White,Adidas,Cotton,42.45,38,1613.1000000000001,158,7,4.7,0,4,7,3.34,3478,340,104.73
P0217,2021-01-31,T-Shirt,L,Red,Nike,Polyester,70.74,36,2546.64,264,12,3.9,30,9,4,1.38,4837,729,42.42
P0218,2021-01-31,Jacket,L,Yellow,Louis Vuitton,Wool,32.22,49,1578.78,373,13,4.2,50,12,5,5.4,5739,954,95.25
P0219,2021-01-31,Jacket,S,Red,Zara,Polyester,102.28,47,4807.16,201,11,4.1,50,3,3,3.44,9449,1471,64.43
P0220,2021-01-31,T-Shirt,XL,Green,Levis,Denim,60.52,44,2662.88,169,17,2.9,0,8,4,0.0,3651,1185,51.91
P0221,2021-01-31,T-Shirt,S,Black,Louis Vuitton,Wool,36.68,41,1503.8799999999999,325,15,4.6,0,9,4,1.92,6216,1030,138.97
P0222,2021-02-01,T-Shirt,XXL,Black,Zara,Polyester,33.16,16,530.56,309,18,3.8,10,6,6,6.55,4612,871,64.55
P0223,2021-02-01,Jeans,M,Black,H&M,Cotton,58.51,14,819.14,329,16,4.2,5,6,1,2.63,6758,1910,91.05
P0224,2021-02-01,Dresses,XL,Green,Louis Vuitton,Denim,24.13,19,458.46999999999997,202,19,3.8,0,3,7,1.27,5108,1203,41.67
P0225,2021-02-01,Sweater,XXL,Red,Adidas,Polyester,64.21,14,898.9399999999999,212,21,3.5,5,6,6,1.95,3295,930,77.88
P0226,2021-02-01,T-Shirt,M,Red,H&M,Leather,23.87,15,358.05,112,20,3.5,0,8,9,8.65,4343,348,30.19
P0227,2021-02-01,T-Shirt,L,Green,Zara,Cotton,80.73,18,1453.14,359,5,4.6,5,9,7,2.75,3295,1044,74.59
P0228,2021-02-01,T-Shirt,XL,Red,Nike,Cotton,67.66,14,947.24,340,14,3.6,5,9,4,0.89,5819,890,36.37
P0229,2021-02-01,T-Shirt,XXL,Red,Puma,Wool,15.12,20,302.4,172,10,4.2,10,7,8,6.74,2448,1167,117.43
P0230,2021-02-01,T-Shirt,L,Green,Adidas,Polyester,35.73,4,142.92,241,19,4.7,0,6,6,10.09,4944,1218,54.07
P0231,2021-02-02,Jeans,M,Black,Nike,Cotton,24.76,16,396.16,83,20,4.4,0,4,5,4.51,6980,1580,80.11
P0232,2021-02-02,Jeans,XL,Yellow,Nike,Cotton,41.69,8,333.52,227,13,3.5,30,7,4,7.38,3273,1826,15.0
P0233,2021-02-02,T-Shirt,M,White,H&M,Polyester,70.75,15,1061.25,205,19,3.7,0,6,3,6.69,5378,504,66.39
P0234,2021-02-02,Shoes,XXL,Blue,Nike,Denim,61.08,15,916.1999999999999,195,15,3.3,10,3,4,5.03,1645,1266,59.89
P0235,2021-02-02,Jacket,S,Green,Zara,Polyester,90.49,19,1719.31,50,21,4.0,10,9,4,9.44,5486,1172,109.4
P0236,2021-02-02,Jeans,XL,Green,Under Armour,Cotton,47.28,16,756.48,250,10,4.0,5,9,3,7.41,4961,1120,15.0
P0237,2021-02-03,Jeans,L,Yellow,Adidas,Polyester,61.92,18,1114.56,211,15,3.9,10,7,4,0.0,3656,647,74.75
P0238,2021-02-03,Jeans,L,Red,Nike,Wool,74.1,13,963.3,217,15,3.0,0,5,5,1.55,3959,1488,46.2
P0239,2021-02-03,Jacket,L,Blue,Gucci,Leather,84.14,13,1093.82,50,22,3.7,5,6,7,4.64,1582,1709,101.79
P0240,2021-02-03,Jeans,M,Red,Nike,Cotton,56.82,18,1022.76,204,10,3.9,0,9,3,6.44,2754,1148,49.49
P0241,2021-02-03,T-Shirt,L,White,Uniqlo,Polyester,34.6,17,588.2,300,15,4.0,5,9,4,4.85,2984,1097,47.37
P0242,2021-02-03,Jacket,L,Black,Uniqlo,Leather,37.64,15,564.6,293,19,4.4,50,3,6,6.51,7253,750,95.16
P0243,2021-02-03,Jeans,XL,White,Nike,Wool,74.46,12,893.52,447,15,4.6,5,7,1,0.69,2848,594,95.54
P0244,2021-02-04,Jeans,XXL,White,Nike,Denim,55.13,21,1157.73,337,15,4.4,20,5,1,1.68,3882,778,27.4
P0245,2021-02-04,T-Shirt,M,White,Levis,Cotton,28.78,19,546.82,185,14,4.2,10,8,8,1.8,7255,798,108.6
P0246,2021-02-04,Sweater,XL,Red,Adidas,Denim,60.9,8,487.2,193,18,4.1,5,3,6,0.0,4583,1358,81.7
P0247,2021-02-04,Dresses,L,White,Zara,Wool,87.98,17,1495.66,187,13,3.4,10,7,7,5.16,7739,1362,69.74
P0248,2021-02-04,Jeans,L,Black,Under Armour,Polyester,21.83,19,414.77,419,17,4.3,0,4,4,1.88,7458,1205,33.24
P0249,2021-02-04,Jeans,L,Blue,Uniqlo,Leather,22.12,18,398.16,243,17,3.8,0,10,8,9.39,8303,1330,15.0
P0250,2021-02-05,Jacket,XXL,Black,H&M,Leather,41.85,7,292.95,229,18,3.5,0,6,5,4.6,5265,1352,99.1
P0251,2021-02-05,Dresses,XL,Blue,Under Armour,Cotton,29.16,17,495.72,174,13,3.8,0,12,1,6.77,3646,657,67.12
P0252,2021-02-05,Jeans,XL,Black,Adidas,Polyester,63.99,12,767.88,126,17,4.4,20,5,8,8.45,2594,1026,49.43
P0253,2021-02-05,T-Shirt,XL,Blue,Adidas,Cotton,57.64,16,922.24,325,14,4.5,0,7,5,3.56,6202,840,100.29
P0254,2021-02-05,Jeans,M,Yellow,H&M,Wool,59.48,14,832.7199999999999,124,16,4.4,5,7,5,11.44,6796,790,73.44
P0255,2021-02-05,T-Shirt,XXL,Yellow,Under Armour,Polyester,26.76,15,401.40000000000003,131,18,3.8,0,7,6,4.58,1800,1375,95.39
P0256,2021-02-05,T-Shirt,L,White,Adidas,Polyester,14.3,15,214.5,272,13,3.6,0,6,4,0.62,4842,1523,59.62
P0257,2021-02-05,Jacket,XXL,Red,Nike,Leather,25.4,24,609.5999999999999,247,20,4.3,0,6,4,4.63,5512,1064,91.24
P0258,2021-02-05,Jeans,L,Black,Nike,Leather,51.13,5,255.65,251,17,4.3,0,6,4,4.18,4618,275,52.83
P0259,2021-02-06,Jeans,XL,Red,Puma,Polyester,29.33,15,439.95,382,16,4.4,0,6,6,6.67,5525,482,42.03
P0260,2021-02-06,Jacket,L,Red,Adidas,Wool,30.64,14,428.96000000000004,209,18,3.6,30,3,3,1.71,4202,844,94.97
P0261,2021-02-06,Dresses,L,Yellow,Gucci,Cotton,57.09,22,1255.98,401,18,4.5,5,4,7,6.17,5755,628,42.97
P0262,2021-02-06,Sweater,S,Blue,Puma,Cotton,52.75,8,422.0,240,22,4.7,5,5,7,6.37,6584,884,22.31
P0263,2021-02-06,Jeans,L,Red,Puma,Denim,37.76,14,528.64,194,15,4.3,10,8,3,7.49,5317,50,23.78
P0264,2021-02-06,T-Shirt,XL,Yellow,Puma,Cotton,63.01,22,1386.22,246,21,3.7,50,13,8,7.19,3636,1825,92.36
P0265,2021-02-06,Jeans,S,Green,Under Armour,Cotton,37.49,11,412.39000000000004,267,18,3.7,20,9,2,4.13,5896,1039,98.53
P0266,2021-02-06,Jeans,S,Blue,Louis Vuitton,Cotton,34.52,14,483.28000000000003,237,13,3.4,0,8,9,6.35,4616,1465,52.26
P0267,2021-02-07,Jeans,M,Red,Zara,Wool,56.03,5,280.15,218,15,4.3,5,3,3,5.21,3617,719,42.33
P0268,2021-02-07,Sweater,XXL,Black,Uniqlo,Denim,57.54,17,978.18,243,22,4.0,0,6,6,2.97,6523,305,79.33
P0269,2021-02-07,Shoes,XL,Red,Adidas,Denim,50.72,23,1166.56,140,11,4.4,50,9,10,8.52,5119,1354,87.28
P0270,2021-02-07,Jacket,XL,White,H&M,Cotton,44.17,17,750.89,271,19,4.3,30,11,2,6.37,6356,1525,39.8
P0271,2021-02-07,T-Shirt,M,Red,Gucci,Cotton,42.74,10,427.40000000000003,482,9,4.9,30,5,4,9.7,4301,916,51.02
P0272,2021-02-07,Dresses,L,White,Gucci,Polyester,20.37,10,203.70000000000002,275,6,3.6,0,13,5,1.38,5323,853,83.45
P0273,2021-02-07,Dresses,L,Black,Levis,Polyester,59.55,26,1548.3,193,8,3.6,30,9,4,5.32,2046,2212,111.12
P0274,2021-02-07,T-Shirt,XL,Green,Under Armour,Cotton,36.98,16,591.68,202,10,3.6,5,9,5,8.96,6062,70,18.24
P0275,2021-02-07,Jeans,S,White,Louis Vuitton,Cotton,50.89,30,1526.7,265,25,4.9,5,9,5,5.66,5055,852,123.79
P0276,2021-02-07,Dresses,M,Black,Nike,Wool,65.07,11,715.77,423,5,3.6,10,5,8,4.53,2913,494,74.86
P0277,2021-02-07,T-Shirt,M,Black,H&M,Wool,55.29,18,995.22,303,17,3.6,0,10,1,0.69,2539,1057,42.03
P0278,2021-02-07,Dresses,M,Red,Nike,Leather,56.91,12,682.92,365,21,3.9,10,7,4,2.93,5759,161,35.46
P0279,2021-02-07,T-Shirt,S,White,Puma,Polyester,39.89,15,598.35,289,20,4.2,30,5,3,7.08,2879,1070,88.06
P0280,2021-02-07,T-Shirt,L,Green,Uniqlo,Wool,65.22,6,391.32,181,18,4.2,0,3,7,2.65,5957,1222,80.68
P0281,2021-02-08,Jeans,L,Black,Adidas,Polyester,47.68,13,619.84,66,21,3.7,0,4,6,7.56,4964,1451,25.39
P0282,2021-02-08,T-Shirt,XL,Red,Under Armour,Polyester,49.47,12,593.64,227,15,4.5,0,7,8,4.91,4659,1174,77.27
P0283,2021-02-08,Sweater,L,Green,Nike,Cotton,26.44,11,290.84000000000003,301,16,4.4,0,4,6,5.18,2512,600,50.65
P0284,2021-02-08,Jacket,L,Green,Nike,Wool,65.5,12,786.0,326,13,4.7,0,4,9,5.38,6983,1093,21.28
P0285,2021-02-08,T-Shirt,XL,White,H&M,Wool,50.63,15,759.45,268,12,4.0,5,8,3,6.22,6523,843,83.03
P0286,2021-02-08,T-Shirt,L,White,H&M,Polyester,73.39,16,1174.24,185,9,4.4,20,7,6,4.2,7545,1090,59.24
P0287,2021-02-08,Shoes,L,Green,Under Armour,Polyester,56.33,12,675.96,235,19,3.4,0,11,6,3.68,5905,189,54.64
P0288,2021-02-09,T-Shirt,XL,White,Zara,Denim,26.51,15,397.65000000000003,243,22,4.0,0,10,7,0.0,7399,1574,134.76
P0289,2021-02-09,Shoes,XL,Red,Levis,Cotton,24.78,18,446.04,349,18,5.0,30,7,1,3.71,3382,866,101.74
P0290,2021-02-09,Jeans,XXL,Blue,Nike,Denim,33.52,8,268.16,184,13,3.6,0,8,4,6.7,1752,1242,65.99
P0291,2021-02-09,Jeans,M,Red,Uniqlo,Polyester,39.16,1,39.16,261,15,3.9,0,7,1,1.59,8085,82,42.33
P0292,2021-02-10,Shoes,L,Black,Adidas,Polyester,47.17,12,566.04,149,19,4.3,5,11,2,10.52,2592,1671,68.56
P0293,2021-02-10,Jeans,XXL,Green,Nike,Cotton,58.11,16,929.76,232,5,3.8,20,15,7,6.69,1084,923,79.74
P0294,2021-02-10,Jeans,M,Black,Puma,Cotton,20.11,4,80.44,273,13,3.5,0,4,5,5.07,5147,1197,21.33
P0295,2021-02-10,Jeans,L,Blue,Puma,Cotton,23.83,12,285.96,364,5,3.9,10,10,5,3.84,6976,1247,44.37
P0296,2021-02-10,Dresses,L,Black,Nike,Wool,61.11,12,733.3199999999999,161,21,4.3,5,7,3,7.73,7317,474,18.16
P0297,2021-02-10,T-Shirt,XXL,Blue,Zara,Denim,22.61,6,135.66,204,13,4.3,10,3,7,6.95,5081,1190,43.82
P0298,2021-02-10,T-Shirt,L,Red,H&M,Cotton,45.74,17,777.58,315,13,4.5,5,9,4,4.2,6011,1591,39.42
P0299,2021-02-10,Dresses,XL,White,Uniqlo,Cotton,46.87,18,843.66,380,20,2.5,0,4,4,5.84,4893,1157,131.65
P0300,2021-02-10,Dresses,XL,Red,Nike,Wool,89.88,8,719.04,231,18,3.3,30,12,2,6.96,6874,585,20.97
P0301,2021-02-10,Jeans,L,Blue,Puma,Leather,51.69,18,930.42,462,17,4.6,10,10,4,1.03,5741,134,98.01
P0302,2021-02-10,T-Shirt,XL,Black,Uniqlo,Cotton,66.0,14,924.0,206,9,4.4,0,6,7,0.0,4981,990,109.57
P0303,2021-02-11,Jeans,S,Black,Puma,Leather,42.99,22,945.7800000000001,336,13,5.0,0,5,8,0.0,3548,412,65.81
P0304,2021-02-11,T-Shirt,M,White,Nike,Polyester,36.3,5,181.5,130,19,3.7,0,3,8,2.12,2827,530,149.0
P0305,2021-02-11,Jeans,M,Black,Zara,Cotton,39.11,18,703.98,443,11,4.9,20,6,7,4.45,4849,1256,61.58
P0306,2021-02-11,Jeans,L,White,Levis,Leather,55.44,15,831.5999999999999,226,18,3.7,50,4,1,1.71,2527,563,91.18
P0307,2021-02-11,Shoes,L,White,Zara,Cotton,46.53,11,511.83000000000004,300,18,3.7,10,6,4,3.73,3389,915,109.44
P0308,2021-02-11,T-Shirt,S,Black,Nike,Polyester,50.14,16,802.24,75,21,5.0,5,5,7,5.41,5235,705,86.51
P0309,2021-02-11,Dresses,M,Red,Puma,Leather,45.65,7,319.55,346,10,4.2,30,9,4,6.07,2935,471,68.74
P0310,2021-02-11,Jacket,M,White,Louis Vuitton,Polyester,84.03,15,1260.45,241,19,4.2,0,4,5,6.12,3949,1434,94.13
P0311,2021-02-11,T-Shirt,L,White,Nike,Cotton,76.79,17,1305.43,400,16,4.8,0,10,4,3.57,5344,1116,56.61
P0312,2021-02-11,Shoes,XXL,Red,Nike,Cotton,52.55,12,630.5999999999999,281,15,3.9,0,3,4,2.28,5427,596,24.44
P0313,2021-02-11,Jeans,S,Red,Adidas,Wool,10.0,11,110.0,126,10,3.5,0,9,5,0.48,1484,979,88.8
P0314,2021-02-12,Jeans,L,White,Zara,Cotton,38.32,12,459.84000000000003,116,21,3.3,10,10,5,3.7,3078,1486,101.38
P0315,2021-02-12,T-Shirt,XL,Red,Nike,Wool,47.38,10,473.8,371,12,3.7,0,7,4,2.72,4699,428,54.5
P0316,2021-02-12,Jeans,M,Green,H&M,Cotton,47.49,11,522.39,369,14,4.5,0,5,1,2.2,3858,686,51.53
P0317,2021-02-12,Sweater,M,White,Puma,Wool,15.05,14,210.70000000000002,258,12,4.1,0,9,5,8.34,1666,569,94.86
P0318,2021-02-12,T-Shirt,M,Red,Puma,Wool,58.02,21,1218.42,210,8,5.0,5,9,3,1.61,7160,1074,60.59
P0319,2021-02-12,Jeans,XL,Black,Nike,Cotton,54.51,14,763.14,353,17,3.2,20,7,3,5.33,9136,1081,36.41
P0320,2021-02-13,Dresses,XXL,Red,Puma,Polyester,34.86,18,627.48,280,18,3.9,0,3,5,0.73,4454,867,45.57
P0321,2021-02-13,T-Shirt,M,Blue,H&M,Polyester,36.49,9,328.41,368,12,4.8,0,9,1,2.25,5312,1435,42.44
P0322,2021-02-13,T-Shirt,XL,White,Uniqlo,Polyester,51.94,11,571.3399999999999,234,20,3.7,10,9,6,1.36,4712,359,93.05
P0323,2021-02-13,T-Shirt,M,Red,Levis,Cotton,24.94,15,374.1,52,12,4.0,5,11,2,4.69,6175,1814,98.16
P0324,2021-02-13,T-Shirt,XL,Green,Uniqlo,Polyester,68.9,10,689.0,256,18,3.8,0,8,2,2.25,1377,1365,153.11
P0325,2021-02-14,T-Shirt,S,Black,Levis,Wool,85.75,1,85.75,372,20,4.1,5,3,8,10.82,3698,486,78.33
P0326,2021-02-14,Sweater,XL,White,Adidas,Denim,22.81,17,387.77,274,17,3.9,0,3,6,2.86,5144,318,65.61
P0327,2021-02-14,Jacket,XL,Black,Nike,Cotton,23.87,5,119.35000000000001,379,18,4.2,50,5,3,5.61,3038,2305,78.08
P0328,2021-02-14,Dresses,XL,White,Adidas,Leather,68.0,19,1292.0,355,18,3.9,5,3,5,6.72,2624,985,81.76
P0329,2021-02-14,Jeans,L,Black,H&M,Cotton,39.9,24,957.5999999999999,221,11,4.1,0,3,5,4.51,4191,504,57.3
P0330,2021-02-14,Dresses,L,Black,Zara,Cotton,38.85,15,582.75,213,18,3.0,0,3,6,7.68,2075,869,20.45
P0331,2021-02-14,T-Shirt,L,Black,Nike,Denim,41.64,10,416.4,190,7,4.3,20,6,3,1.58,3792,1073,66.75
P0332,2021-02-14,Jeans,XL,Blue,Nike,Polyester,72.2,10,722.0,280,12,4.1,30,5,3,7.5,7192,570,85.82
P0333,2021-02-15,Shoes,XL,Black,Puma,Cotton,27.92,15,418.8,360,11,3.7,0,13,3,8.29,5743,1537,15.0
P0334,2021-02-15,T-Shirt,XL,Red,Puma,Wool,75.53,16,1208.48,181,10,4.2,5,5,3,4.14,5400,484,103.42
P0335,2021-02-15,Jeans,M,Black,Nike,Leather,60.17,17,1022.89,50,13,3.6,0,9,5,1.02,4807,951,59.09
P0336,2021-02-16,Jacket,XL,Red,H&M,Cotton,42.16,14,590.24,210,11,4.1,30,6,3,2.59,5756,1835,89.27
P0337,2021-02-16,T-Shirt,XL,Black,H&M,Cotton,44.2,12,530.4000000000001,59,10,4.7,0,4,7,4.82,4381,1529,108.98
P0338,2021-02-16,Jeans,XL,Black,H&M,Polyester,46.7,11,513.7,280,9,3.7,30,3,5,1.61,3367,72,23.12
P0339,2021-02-16,Dresses,XXL,Blue,Uniqlo,Cotton,57.43,19,1091.17,170,18,4.4,0,3,5,1.25,2619,1168,89.78
P0340,2021-02-16,Shoes,XXL,Red,Nike,Cotton,59.34,17,1008.7800000000001,184,12,3.6,5,5,5,9.07,3873,1349,54.45
P0341,2021-02-17,Sweater,M,Black,Gucci,Polyester,42.91,18,772.3799999999999,273,17,3.1,0,10,5,6.4,7130,316,43.08
P0342,2021-02-17,Jeans,XL,Black,Puma,Leather,35.98,16,575.68,164,17,3.9,5,6,3,3.34,6300,1091,90.99
P0343,2021-02-17,Jeans,S,White,Nike,Denim,16.93,12,203.16,193,22,4.1,10,4,6,0.4,6551,696,67.22
P0344,2021-02-17,T-Shirt,XL,Blue,Gucci,Denim,65.68,9,591.1200000000001,136,14,3.7,0,11,3,6.87,4068,894,125.16
P0345,2021-02-18,Jeans,L,Yellow,Uniqlo,Cotton,63.45,6,380.70000000000005,143,14,3.3,5,8,6,3.4,5147,1001,81.12
P0346,2021-02-18,Jeans,L,Black,H&M,Wool,43.7,10,437.0,277,7,3.6,5,7,4,8.81,5441,1343,51.27
P0347,2021-02-18,T-Shirt,XL,White,Louis Vuitton,Denim,27.82,8,222.56,169,18,4.3,0,3,5,2.77,2323,393,104.65
P0348,2021-02-18,T-Shirt,M,Blue,Louis Vuitton,Leather,60.59,15,908.85,204,26,3.3,30,9,5,4.85,3336,824,68.99
P0349,2021-02-18,T-Shirt,M,White,Louis Vuitton,Cotton,53.2,16,851.2,54,11,4.1,0,6,8,3.3,7804,567,87.67
P0350,2021-02-19,Sweater,L,Black,H&M,Cotton,66.67,13,866.71,356,24,3.9,0,4,2,8.36,2223,903,90.5
P0351,2021-02-19,T-Shirt,XXL,Red,Zara,Polyester,41.55,17,706.3499999999999,283,22,4.0,5,11,4,6.91,8287,1073,48.48
P0352,2021-02-19,Jeans,L,White,Puma,Denim,31.34,13,407.42,50,8,4.2,10,7,2,10.11,4249,1454,49.74
P0353,2021-02-19,Dresses,M,White,Adidas,Cotton,58.62,19,1113.78,388,16,3.6,0,3,6,8.91,6592,1659,48.08
P0354,2021-02-19,Jacket,M,White,Puma,Polyester,24.99,4,99.96,248,6,4.0,0,4,4,3.83,6470,177,15.0
P0355,2021-02-19,Jeans,S,Red,Gucci,Cotton,28.41,19,539.79,384,17,5.0,5,13,8,5.26,6409,1323,117.15
P0356,2021-02-19,T-Shirt,S,White,Zara,Cotton,55.34,13,719.4200000000001,214,11,3.7,30,9,6,8.2,10000,279,65.12
P0357,2021-02-20,Shoes,XL,Yellow,Adidas,Polyester,35.13,19,667.47,297,9,3.7,30,5,3,4.74,5261,1146,133.64
P0358,2021-02-20,Dresses,XL,Green,Levis,Cotton,35.31,15,529.6500000000001,233,11,4.7,5,13,4,0.97,7334,375,77.48
P0359,2021-02-20,Jeans,L,Blue,H&M,Cotton,55.74,12,668.88,56,5,4.5,5,8,7,6.43,6600,1262,41.02
P0360,2021-02-21,Sweater,L,Red,Puma,Cotton,62.46,11,687.0600000000001,195,12,4.2,5,7,5,3.73,5369,770,86.7
P0361,2021-02-21,Sweater,XL,Green,Puma,Wool,82.64,12,991.6800000000001,242,15,3.4,5,5,8,9.29,6011,644,109.59
P0362,2021-02-21,T-Shirt,M,Black,Puma,Cotton,67.54,12,810.48,218,22,5.0,10,5,5,4.58,4815,1355,89.23
P0363,2021-02-21,Jacket,M,Blue,Levis,Polyester,28.09,9,252.81,144,19,4.2,0,6,4,5.68,6498,948,46.76
P0364,2021-02-21,T-Shirt,L,Green,Adidas,Cotton,22.65,16,362.4,262,20,5.0,5,11,5,8.6,5862,995,44.63
P0365,2021-02-21,Sweater,L,Blue,Uniqlo,Polyester,33.92,14,474.88,373,11,2.6,0,7,5,3.26,4778,208,43.56
P0366,2021-02-21,Jeans,M,Yellow,Nike,Cotton,54.52,4,218.08,174,15,5.0,5,7,4,4.52,5579,1221,103.14
P0367,2021-02-22,Shoes,S,Red,Puma,Denim,35.1,15,526.5,169,21,4.0,5,6,4,1.34,5134,176,99.49
P0368,2021-02-22,Shoes,XL,Green,Adidas,Denim,84.05,15,1260.75,299,11,4.8,0,10,7,8.87,5700,495,82.86
P0369,2021-02-22,T-Shirt,L,Blue,H&M,Cotton,66.79,10,667.9000000000001,287,17,3.3,5,3,2,8.36,5084,1705,57.85
P0370,2021-02-22,T-Shirt,XL,Green,Puma,Wool,65.41,21,1373.61,263,13,4.3,0,7,4,1.32,6181,1754,100.58
P0371,2021-02-22,Dresses,XXL,Blue,Nike,Polyester,60.1,15,901.5,464,21,4.5,0,12,2,7.01,4297,923,41.88
P0372,2021-02-22,T-Shirt,XL,Blue,Nike,Wool,69.88,24,1677.12,229,8,3.9,0,3,3,4.17,5218,1405,67.4
P0373,2021-02-22,Jeans,XL,White,Adidas,Leather,32.89,7,230.23000000000002,166,13,3.5,10,5,5,6.52,613,780,88.78
P0374,2021-02-23,Shoes,XXL,Blue,Adidas,Cotton,52.47,14,734.5799999999999,330,17,4.3,10,11,6,4.39,9863,1691,91.78
P0375,2021-02-23,T-Shirt,XL,Black,H&M,Polyester,31.17,22,685.74,330,23,4.6,30,3,7,6.04,5023,1000,103.24
P0376,2021-02-23,Dresses,L,Blue,Adidas,Cotton,10.0,6,60.0,188,10,4.2,20,3,7,5.59,5224,992,73.58
P0377,2021-02-23,Jeans,XL,Red,Louis Vuitton,Leather,45.62,14,638.68,234,11,4.0,30,4,4,4.57,3533,319,71.67
P0378,2021-02-23,Jeans,L,Yellow,Levis,Cotton,71.0,14,994.0,206,17,4.5,50,8,3,1.9,6811,1274,73.63
P0379,2021-02-24,Shoes,L,Black,Levis,Wool,27.47,20,549.4,188,15,4.7,30,5,2,7.28,2821,1223,84.78
P0380,2021-02-24,T-Shirt,XL,Green,Adidas,Polyester,46.12,13,599.56,103,16,4.4,5,10,4,2.8,3609,995,114.59
P0381,2021-02-25,Jeans,XXL,Red,Nike,Cotton,40.56,14,567.84,144,15,4.3,10,4,4,5.88,5058,1078,46.49
P0382,2021-02-25,Jeans,XL,Red,Louis Vuitton,Polyester,37.49,8,299.92,67,14,3.4,5,7,4,0.79,4394,276,106.51
P0383,2021-02-25,Dresses,L,Green,Nike,Leather,54.61,13,709.93,204,14,4.6,5,4,3,6.12,1397,1412,145.45
P0384,2021-02-25,T-Shirt,XXL,Green,H&M,Polyester,35.5,15,532.5,207,18,4.3,0,3,3,6.24,5811,980,52.08
P0385,2021-02-25,T-Shirt,L,Yellow,Puma,Wool,39.86,15,597.9,93,9,3.6,5,9,4,9.79,6058,951,15.0
P0386,2021-02-26,Jacket,M,Black,Puma,Cotton,39.27,17,667.59,220,14,3.8,5,7,5,3.62,5079,491,115.43
P0387,2021-02-26,Jacket,XXL,Red,Zara,Denim,60.45,7,423.15000000000003,89,10,3.4,20,6,5,8.07,3594,711,77.61
P0388,2021-02-26,Jeans,S,Black,Under Armour,Wool,43.32,17,736.44,201,6,4.4,30,7,1,3.95,5952,1186,98.46
P0389,2021-02-26,T-Shirt,M,Red,Levis,Polyester,43.1,27,1163.7,249,18,4.0,50,8,7,1.77,5669,1405,91.53
